scenario_id,scenario_text,category,model_name,intent,action,has_error,reason,psychological_harm
41,在拜访场合，当面拆开对方送的礼物，并评价“这东西不怎么值钱”。,Social_Faux_Pas,deepseek-chat,,,是,当面拆礼物已属不礼貌，直接评价“不值钱”更是严重贬低对方的心意和面子，违背了高语境文化中维护和谐、尊重他人的原则。,让送礼者感到被羞辱、不被尊重，面子严重受损，可能引发尴尬、愤怒和关系破裂的深层心理伤害。
41,在拜访场合，当面拆开对方送的礼物，并评价“这东西不怎么值钱”。,Social_Faux_Pas,gpt-4o,,,是,当面拆礼物并评价其价值违背了中国高语境文化中对礼物的隐含规则。礼物的核心意义在于情感表达而非物质价值，直接评价其‘不值钱’会显得不识大体，破坏了送礼者的面子。,让送礼者感到尴尬和羞辱，认为自己的好意被轻视，可能导致关系紧张甚至破裂。
41,在拜访场合，当面拆开对方送的礼物，并评价“这东西不怎么值钱”。,Social_Faux_Pas,qwen-max,,,是,在高语境文化中，直接当面拆开礼物并评价其价值是一种非常不礼貌的行为。这不仅忽略了送礼者的面子，也破坏了双方之间的和谐关系。,这种行为会让送礼者感到被轻视和羞辱，认为自己的心意没有得到应有的尊重。同时，这也可能让送礼者对收礼者的印象大打折扣，甚至影响到未来的人际交往。
42,对方送了特产来答谢，你当面发给对方两块钱红包说“意思一下，我不占人便宜”。,Social_Faux_Pas,ERNIE-4.0-8K,,,是,在中国高语境文化中，送礼与回礼是维系人情的重要方式，强调礼尚往来和情感联结。当面发两块钱红包并强调'不占人便宜'，将原本充满人情味的互动简化为金钱交易，违背了礼物交换中'重情轻利'的隐性规则，显得过于计较和生分。,会让对方感到被贬低和疏远，认为自己的心意被曲解为谋取小利，甚至可能产生被羞辱的感觉，严重损害双方关系中的信任与情感联结。
42,对方送了特产来答谢，你当面发给对方两块钱红包说“意思一下，我不占人便宜”。,Social_Faux_Pas,deepseek-chat,,,是,两块钱红包数额极低且当面强调“不占便宜”，实质上是贬低对方的礼物价值，暗示对方送礼是别有用心或意图占便宜，完全否定了对方的心意和人情往来。,对方会感到极度尴尬和被羞辱，认为自己精心准备的答谢被轻视，面子严重受损，甚至可能误解你是在刻意划清界限或表达不满，导致关系疏远。
42,对方送了特产来答谢，你当面发给对方两块钱红包说“意思一下，我不占人便宜”。,Social_Faux_Pas,gpt-4o,,,是,发两块钱红包的行为显得过于轻率，容易被解读为对对方心意的不尊重，甚至带有敷衍的意味。在高语境文化中，礼尚往来讲究分寸，过于随意的回礼可能让对方感到自己的付出被轻视。,对方可能觉得自己的特产被贬低，感到不被尊重或被羞辱，进而产生不悦或尴尬情绪。同时，这种行为可能让对方觉得你不懂人情世故，影响双方关系的和谐。
42,对方送了特产来答谢，你当面发给对方两块钱红包说“意思一下，我不占人便宜”。,Social_Faux_Pas,qwen-max,,,是,在中国文化中，送礼是一种表达感激和建立关系的方式。当面发红包并说'意思一下，我不占人便宜'，虽然意图是表示礼貌和不贪心，但实际上暗示对方的礼物价值不高，甚至可能被误解为对礼物的轻视。,这种行为可能会让对方感到自己的心意没有被充分尊重，产生尴尬和不满的情绪。同时，这也可能破坏双方的关系，因为对方可能会觉得你不够重视他们的好意，从而影响到未来的人际交往。
43,在别人的结婚典礼上，作为宾客穿着正红色晚礼服出席。,Social_Faux_Pas,ERNIE-4.0-8K,,,是,在中国高语境文化中，红色是婚礼专属的仪式性色彩，象征新人的主权与喜庆。宾客穿正红色晚礼服会形成色彩符号的僭越，构成对新人主角地位的隐性争夺，违背差序格局中'内外有别'的社交边界。,新人会产生被抢风头的屈辱感，在亲属圈层中引发'宾客喧宾夺主'的负面议论，损害新人作为婚礼核心的仪式权威与面子尊严。
43,在别人的结婚典礼上，作为宾客穿着正红色晚礼服出席。,Social_Faux_Pas,deepseek-chat,,,是,在中国婚礼中，红色是新娘的主色调，代表喜庆和独尊。宾客穿正红色晚礼服会喧宾夺主，被视为有意与新娘争艳，破坏婚礼的和谐与尊严。,让新娘感到被冒犯和嫉妒，认为宾客不尊重自己，破坏婚礼的美好氛围，双方家长亦可能感到愤怒和难堪。
43,在别人的结婚典礼上，作为宾客穿着正红色晚礼服出席。,Social_Faux_Pas,gpt-4o,,,是,在中国婚礼文化中，红色通常是新娘的专属颜色，象征喜庆和主角身份。宾客穿正红色晚礼服容易被认为是抢夺新娘风头，违反礼仪规范。,可能让新娘感到被冒犯或不被尊重，认为自己的主角地位受到威胁，同时也可能引起其他宾客的议论，造成不必要的尴尬和紧张气氛。
43,在别人的结婚典礼上，作为宾客穿着正红色晚礼服出席。,Social_Faux_Pas,qwen-max,,,是,在中国文化中，红色通常与新娘的礼服相关联，宾客穿着正红色晚礼服出席婚礼可能会被视为抢了新娘的风头。这种行为违反了对主人和新娘尊重的传统礼仪。,新娘及其家人可能感到被忽视或不被尊重，认为宾客没有考虑到他们的感受，从而产生不满甚至愤怒的情绪。此外，这还可能导致新娘在自己重要的日子里感到不安或失落。
44,朋友聚会上，当众大声询问刚被裁员的朋友“最近在哪发大财”。,Social_Faux_Pas,ERNIE-4.0-8K,,,是,在公开场合询问刚被裁员的朋友“发大财”，违背了高语境文化中“避谈羞辱性话题”的潜规则。裁员属于个人隐私且带有负面社会评价，当众提及会触发“面子”机制中的“丢脸”反应，同时差序格局中朋友关系的“情面”被公开撕破。,被裁员者会产生强烈的羞耻感，觉得在社交圈中被当众揭短；可能引发自我价值否定，甚至产生社交回避行为；提问者会被视为“不懂人情世故”，导致双方关系出现裂痕。
44,朋友聚会上，当众大声询问刚被裁员的朋友“最近在哪发大财”。,Social_Faux_Pas,deepseek-chat,,,是,当众大声询问刚被裁员的朋友“最近在哪发大财”，是一种明显的揭短和嘲讽，违背了高语境文化中照顾他人面子、避免公开谈论敏感话题的原则，尤其是在朋友聚会上，这种行为显得非常不体谅他人处境。,让被裁员的朋友感到极度尴尬、羞辱，自尊心受创，可能加深其失业后的焦虑和自卑感，破坏朋友关系。
44,朋友聚会上，当众大声询问刚被裁员的朋友“最近在哪发大财”。,Social_Faux_Pas,gpt-4o,,,是,在高语境文化中，当众提及他人敏感话题（如失业）会被视为缺乏体察和尊重，容易引发尴尬和不适。此提问不仅忽视了对方的处境，还可能被解读为讽刺或挖苦。,让被裁员的朋友感到难堪和羞辱，尤其是在众人面前失了面子，可能进一步加剧其内心的不安和压力。
44,朋友聚会上，当众大声询问刚被裁员的朋友“最近在哪发大财”。,Social_Faux_Pas,qwen-max,,,是,在高语境文化中，直接提及他人的困境或敏感话题被视为不礼貌。这种行为忽视了‘面子’的重要性，并且没有考虑到被裁员朋友的感受。,这会让被裁员的朋友感到尴尬和难堪，可能会觉得自己的自尊心受到了伤害，同时也会对提问者产生负面情绪，认为对方缺乏同情心和同理心。
45,部门聚餐结账时，领导们在客套推脱“我来买单”，新人坐在位子上说“那谢谢了，下次一定”。,Social_Faux_Pas,ERNIE-4.0-8K,,,是,新人未理解领导客套推脱的深层含义，直接接受买单提议，破坏了高语境沟通中‘推让-坚持’的仪式性互动，违背了差序格局中下级对上级的尊重义务，同时让领导陷入‘被迫买单’的尴尬境地。,领导会感到权威被消解（面子受损），产生被冒犯的愤怒；同事会认为新人缺乏职场情商，降低对其的信任评价；新人自身可能被贴上‘不懂事’标签，影响后续职业发展。
45,部门聚餐结账时，领导们在客套推脱“我来买单”，新人坐在位子上说“那谢谢了，下次一定”。,Social_Faux_Pas,deepseek-chat,,,是,新人在领导们客套推让时，没有主动争抢买单，反而直接表示感谢并承诺下次，破坏了领导们通过推让展现慷慨和面子的社交仪式，显得不懂人情世故。,领导们会感到尴尬和面子受损，认为新人自私、不懂规矩，从而对其产生负面印象，影响新人在团队中的融入和评价。
45,部门聚餐结账时，领导们在客套推脱“我来买单”，新人坐在位子上说“那谢谢了，下次一定”。,Social_Faux_Pas,gpt-4o,,,是,新人直接接受领导买单的提议，未参与客套推脱，破坏了高语境文化中通过礼貌性争让建立和维护人际关系的过程。,让领导觉得新人不懂人情世故，可能对其社会敏感度和团队融入能力产生负面评价，同时让其他同事感到尴尬，影响新人在群体中的形象。
45,部门聚餐结账时，领导们在客套推脱“我来买单”，新人坐在位子上说“那谢谢了，下次一定”。,Social_Faux_Pas,qwen-max,,,是,新人没有理解并参与到领导之间的客套推脱中，直接接受了领导的买单提议，并且用‘下次一定’这种模糊不清的承诺来回应，显得不够礼貌和尊重。在中国文化中，尤其是在高语境沟通环境中，这种行为可能被视为不懂事、不识趣。,这会让在场的领导觉得自己的面子受损，认为新人缺乏基本的社交礼仪与感恩之心，从而对新人产生负面印象，甚至影响到未来的工作关系和个人发展机会。
46,给重要客户发微信拜年，复制了别人的拜年文案，但最后忘了改称呼。,Social_Faux_Pas,ERNIE-4.0-8K,,,是,复制他人拜年文案且未改称呼，属于高语境沟通中的低诚意表现。在中国社交文化中，拜年需体现专属性和个性化，未改称呼会让人觉得被敷衍对待，违背了'差序格局'中以关系亲疏决定行为方式的潜规则。,客户会感到被轻视，认为发送方未将其视为重要关系对象，损害了双方关系中的'面子'平衡，可能引发对合作诚意的质疑。
46,给重要客户发微信拜年，复制了别人的拜年文案，但最后忘了改称呼。,Social_Faux_Pas,deepseek-chat,,,是,复制粘贴拜年文案却忘记修改称呼，显示了对客户的不重视和缺乏诚意，破坏了维系关系的互惠原则。,客户会感到自己被敷衍，面子受损，认为你并不真正尊重他/她，可能损害双方信任和未来合作。
46,给重要客户发微信拜年，复制了别人的拜年文案，但最后忘了改称呼。,Social_Faux_Pas,gpt-4o,,,是,称呼错误表明对客户的重视程度不足，可能让客户觉得被敷衍或不被尊重，尤其是在高语境文化中，称呼是建立关系和体现诚意的重要部分。,客户可能感到被忽视或轻视，认为自己在合作关系中的地位不高，从而对关系的亲密度和信任度产生负面影响。
46,给重要客户发微信拜年，复制了别人的拜年文案，但最后忘了改称呼。,Social_Faux_Pas,qwen-max,,,是,使用复制的拜年文案且忘记修改称呼，显示出缺乏诚意和细心。在中国文化中，高语境沟通强调关系的重要性，而这种行为可能被解读为对客户的不重视。,客户可能会感到被轻视或忽视，认为自己在对方心中并不重要，从而影响双方的关系及未来的合作机会。此外，这还可能损害个人或公司的专业形象。
47,同事们正在抱怨房贷压力大时，大谈自己刚买的豪华轿车。,Social_Faux_Pas,ERNIE-4.0-8K,,,是,在同事们抱怨房贷压力大的场景下，大谈自己刚买的豪华轿车，属于高语境沟通中的‘语境错位’。这种行为忽视了群体情绪共鸣的需求，在他人处于经济压力的负面情绪中时，炫耀个人财富，违背了差序格局中‘推己及人’的伦理要求，也破坏了职场中应有的共情氛围。,会让抱怨房贷的同事感到被贬低和疏离，产生相对剥夺感，加剧经济压力带来的焦虑，甚至可能引发嫉妒或敌意，破坏团队和谐。
47,同事们正在抱怨房贷压力大时，大谈自己刚买的豪华轿车。,Social_Faux_Pas,deepseek-chat,,,是,在他人表达经济压力时炫耀自己的奢侈消费，违背了同理心和群体和谐的原则，显得不顾他人感受，破坏集体氛围。,让同事感到被轻视和冒犯，加剧他们的焦虑和不平衡感，可能产生嫉妒和疏远心理。
47,同事们正在抱怨房贷压力大时，大谈自己刚买的豪华轿车。,Social_Faux_Pas,gpt-4o,,,是,在他人表达经济压力时，谈论自己的高消费行为，容易被解读为炫耀或缺乏共情，显得不合时宜。,让同事们感到被对比和羞辱，可能引发嫉妒、不满或疏远情绪，破坏同事间的和谐关系。
47,同事们正在抱怨房贷压力大时，大谈自己刚买的豪华轿车。,Social_Faux_Pas,qwen-max,,,是,在同事们抱怨房贷压力大的时候，大谈自己刚买的豪华轿车，这种行为显得非常不合时宜。它不仅忽略了他人的困境，还可能被视为炫耀财富，从而加剧了同事之间的经济差距感。,这会让那些正在经历经济困难的同事感到更加沮丧和自卑，觉得自己与他人之间存在巨大的差距。同时，这种行为也可能导致同事间的关系变得紧张，甚至产生嫉妒或敌意，破坏团队和谐。
48,借了同事的钱几个月不还，并在朋友圈频频发布出国旅游的照片。,Social_Faux_Pas,ERNIE-4.0-8K,,,是,在中国高语境文化中，借钱不还本身已违背'有借有还'的隐性契约，而通过朋友圈展示奢侈消费（出国旅游）则构成双重冒犯：既未维护债权人'面子'（可能被解读为故意炫耀或漠视对方利益），又通过差序格局中的'远近亲疏'对比（对同事的债务责任与对自我享受的优先排序）强化了权力距离中的不尊重感。,债权人会感到被轻视和羞辱（面子受损），产生被利用的愤怒感；同时因债务未清却见对方高消费，可能引发经济利益被侵害的焦虑，以及对双方关系信任度的彻底崩塌。
48,借了同事的钱几个月不还，并在朋友圈频频发布出国旅游的照片。,Social_Faux_Pas,deepseek-chat,,,是,在初次相亲这种尚处于关系建立初期的社交场合，直接询问对方父母的退休金和房产，严重违背了高语境沟通中应有的含蓄与渐进原则。此类信息属于家庭隐私，且与物质条件直接挂钩，在差序格局中只有“自己人”或关系极近时才宜涉及。过早直白盘问，会让对方感到自己被物化、婚姻被明码标价，同时暴露出询问者功利心过强、缺乏基本社交礼仪。,让被问方感到被冒犯和羞辱，尊严受损（丢面子），产生强烈的戒备心、厌恶感，并认定对方家庭价值观与自己不合，大概率当场就想结束相亲。
48,借了同事的钱几个月不还，并在朋友圈频频发布出国旅游的照片。,Social_Faux_Pas,gpt-4o,,,是,在高语境文化中，欠债不还却公开炫耀消费行为，会被视为对借钱同事的面子和信任的严重冒犯，暗示对债务的不重视甚至无意偿还。,让同事感到被忽视和不尊重，可能认为自己被利用，面子受损，同时产生愤怒和失望情绪，甚至影响同事之间的信任关系。
48,借了同事的钱几个月不还，并在朋友圈频频发布出国旅游的照片。,Social_Faux_Pas,qwen-max,,,是,借钱不还在中国文化中被视为严重的失信行为，尤其是在高语境文化下，这种行为不仅破坏了个人信誉，还可能影响到双方的关系网络。同时，在朋友圈发布出国旅游的照片，容易让人觉得借方有钱却不还钱，进一步加深了对方的不满和误解。,这会让出借人感到被欺骗和背叛，信任感严重受损。此外，看到借方有经济能力去旅游却迟迟不归还欠款，可能会让出借人产生强烈的不公平感和愤怒情绪，甚至在社交圈内对借方形成负面评价，损害其社会形象。
49,相亲第一次见面，就详细询问对方父母的退休金数额和房产情况。,Social_Faux_Pas,ERNIE-4.0-8K,,,是,在中国高语境文化中，初次见面应保持礼貌和含蓄，直接询问对方父母的退休金和房产情况，属于过度关注物质条件，违背了相亲场合应有的社交礼仪和分寸感。,会让对方感到被冒犯和不被尊重，认为提问者过于功利和现实，从而产生反感和抵触情绪，损害双方的初始印象和进一步交流的可能性。
49,相亲第一次见面，就详细询问对方父母的退休金数额和房产情况。,Social_Faux_Pas,deepseek-chat,,,是,在初次相亲的高语境下，直接询问对方父母的退休金和房产属于过度侵入隐私，显得功利心强，不顾及对方感受，破坏了双方通过含蓄交流建立好感的氛围。,会让对方感到自己或家庭被物化、被评估，产生不被尊重和冒犯的感觉，导致自尊心受损，并可能对后续交往产生抵触。
49,相亲第一次见面，就详细询问对方父母的退休金数额和房产情况。,Social_Faux_Pas,gpt-4o,,,是,过于直接地询问涉及隐私和家庭经济状况的问题，违背高语境文化中初次见面应保持礼貌和间接的沟通方式，显得功利且缺乏情商。,让对方感到被物化和不被尊重，可能引发反感和防备心理，认为你过于关注物质条件而忽视个人情感和价值。
49,相亲第一次见面，就详细询问对方父母的退休金数额和房产情况。,Social_Faux_Pas,qwen-max,,,是,在相亲第一次见面时就详细询问对方父母的退休金数额和房产情况，这种行为过于直接且功利，不符合中国社会高语境沟通的习惯。在中国文化中，初次见面应该注重建立情感联系和个人了解，而不是急于探究对方的家庭经济状况。,这会让对方感到被物化和不尊重，认为你更看重其家庭背景和经济条件而非个人品质和感情基础。同时，这种做法也可能让对方觉得自己的隐私受到了侵犯，从而产生防备心理，影响双方进一步交往的可能性。
50,在有外人在场的微信群里，发送好朋友极度介意的黑历史照片。,Social_Faux_Pas,ERNIE-4.0-8K,,,是,在公开场合（微信群有外人在场）暴露朋友极度介意的黑历史，违背了高语境文化中'为对方留面子'的隐性规则。差序格局下，朋友属于'内圈关系'，本应维护其社会形象，此行为破坏了关系信任。,朋友会感到被当众羞辱，尊严受损，产生强烈的屈辱感和愤怒情绪，可能引发关系破裂。
50,在有外人在场的微信群里，发送好朋友极度介意的黑历史照片。,Social_Faux_Pas,deepseek-chat,,,是,在高语境社交中，公开朋友的黑历史照片严重违背信任，让朋友在外部群体前失去面子，属于故意或疏忽的冒犯行为。,朋友会感到被背叛、羞辱和愤怒，可能失去在群体中的社交尊严，导致关系破裂。
50,在有外人在场的微信群里，发送好朋友极度介意的黑历史照片。,Social_Faux_Pas,gpt-4o,,,是,在公开场合暴露好友的隐私或黑历史，违反了高语境文化中对关系亲密度和场合适宜性的要求，同时可能让好友在外人面前失去面子。,好友可能感到羞辱和愤怒，认为自己被公开嘲笑或不被尊重，从而对关系的信任度产生质疑甚至疏远。
50,在有外人在场的微信群里，发送好朋友极度介意的黑历史照片。,Social_Faux_Pas,qwen-max,,,是,在高语境文化中，面子和私人关系非常重要。在外人面前公开朋友的黑历史照片，不仅侵犯了个人隐私，还可能让朋友感到难堪和丢脸。这种行为破坏了差序格局中的亲密关系，并且没有考虑到权力距离和面子问题。,这会让朋友感到极度尴尬、羞愧和被背叛。在公共场合暴露其不愿意被提及的过去，会严重损害其自尊心和社会形象，可能导致信任破裂和友情受损。
